dt,sale_amount,product_id,name_products,tipo_producto_app,store_id,first_category_id,second_category_id,third_category_id,discount,holiday_flag,activity_flag,mes,dia_mes,dia_semana,fin_semana,horas_con_stock,venta_lag_1,venta_lag_7,venta_promedio_7d,venta_promedio_14d,stock_lag_1
2024-06-12,68.18,002,Ciclofosfamida 1g,Clinico,0,4,28,1,1.0,0,0,6,12,2,0,2,68.05,69.13,68.59142857142857,68.93571428571428,2.0
2024-06-13,67.41,002,Ciclofosfamida 1g,Clinico,0,4,28,1,1.0,0,0,6,13,3,0,4,68.18,67.76,68.45571428571428,68.85071428571429,2.0
2024-06-14,68.18,002,Ciclofosfamida 1g,Clinico,0,4,28,1,1.0,0,0,6,14,4,0,0,67.41,68.28,68.4057142857143,68.71785714285714,4.0
2024-06-15,68.64,002,Ciclofosfamida 1g,Clinico,0,4,28,1,1.0,1,0,6,15,5,1,3,68.18,68.64,68.39142857142858,68.63000000000001,0.0
2024-06-16,69.52,002,Ciclofosfamida 1g,Clinico,0,4,28,1,1.0,1,0,6,16,6,1,0,68.64,69.09,68.39142857142858,68.58,3.0
2024-06-17,69.19,002,Ciclofosfamida 1g,Clinico,0,4,28,1,1.0,0,0,6,17,0,0,2,69.52,69.19,68.45285714285714,68.565,0.0
2024-06-18,69.3,002,Ciclofosfamida 1g,Clinico,0,4,28,1,1.0,0,0,6,18,1,0,3,69.19,68.05,68.45285714285714,68.58428571428571,2.0
2024-06-19,69.5,002,Ciclofosfamida 1g,Clinico,0,4,28,1,1.0,0,0,6,19,2,0,1,69.3,68.18,68.63142857142857,68.61142857142858,3.0
2024-06-20,68.87,002,Ciclofosfamida 1g,Clinico,0,4,28,1,1.0,0,0,6,20,3,0,1,69.5,67.41,68.82000000000001,68.63785714285714,1.0
2024-06-21,69.23,002,Ciclofosfamida 1g,Clinico,0,4,28,1,1.0,0,0,6,21,4,0,2,68.87,68.18,69.02857142857144,68.71714285714286,1.0
2024-06-22,69.75,002,Ciclofosfamida 1g,Clinico,0,4,28,1,1.0,1,0,6,22,5,1,1,69.23,68.64,69.17857142857143,68.785,2.0
2024-06-23,69.69,002,Ciclofosfamida 1g,Clinico,0,4,28,1,1.0,1,0,6,23,6,1,0,69.75,69.52,69.33714285714287,68.86428571428571,1.0
2024-06-24,69.37,002,Ciclofosfamida 1g,Clinico,0,4,28,1,1.0,0,0,6,24,0,0,0,69.69,69.19,69.36142857142856,68.90714285714286,0.0
2024-06-25,69.47,002,Ciclofosfamida 1g,Clinico,0,4,28,1,1.0,0,0,6,25,1,0,0,69.37,69.3,69.38714285714286,68.92,0.0
2024-03-28,68.73,003,Vincristina 1mg,Clinico,0,21,64,19,1.0,0,0,3,28,3,0,1,,,,,
2024-03-29,69.41,003,Vincristina 1mg,Clinico,0,21,64,19,1.0,0,0,3,29,4,0,1,68.73,,68.73,68.73,1.0
2024-03-30,69.76,003,Vincristina 1mg,Clinico,0,21,64,19,0.997,1,0,3,30,5,1,2,69.41,,69.07,69.07,1.0
2024-03-31,69.73,003,Vincristina 1mg,Clinico,0,21,64,19,0.997,1,0,3,31,6,1,3,69.76,,69.3,69.3,2.0
2024-04-01,39.93,003,Vincristina 1mg,Clinico,0,21,64,19,1.0,0,0,4,1,0,0,8,69.73,,69.4075,69.4075,3.0
2024-04-02,69.23,003,Vincristina 1mg,Clinico,0,21,64,19,1.0,0,0,4,2,1,0,2,39.93,,63.512,63.512,8.0
2024-04-03,68.87,003,Vincristina 1mg,Clinico,0,21,64,19,1.0,0,0,4,3,2,0,0,69.23,,64.465,64.465,2.0
2024-04-04,69.72,003,Vincristina 1mg,Clinico,0,21,64,19,0.997,1,0,4,4,3,0,1,68.87,68.73,65.09428571428572,65.09428571428572,0.0
2024-04-05,68.47,003,Vincristina 1mg,Clinico,0,21,64,19,0.994,1,0,4,5,4,0,3,69.72,69.41,65.23571428571428,65.6725,1.0
2024-04-06,69.8,003,Vincristina 1mg,Clinico,0,21,64,19,0.997,1,0,4,6,5,1,2,68.47,69.76,65.10142857142857,65.98333333333333,3.0
2024-04-07,69.52,003,Vincristina 1mg,Clinico,0,21,64,19,1.0,0,0,4,7,6,1,0,69.8,69.73,65.10714285714286,66.365,2.0
2024-04-08,67.21,003,Vincristina 1mg,Clinico,0,21,64,19,1.0,0,0,4,8,0,0,2,69.52,39.93,65.07714285714286,66.65181818181819,0.0
2024-04-09,69.05,003,Vincristina 1mg,Clinico,0,21,64,19,1.0,0,0,4,9,1,0,4,67.21,69.23,68.97428571428571,66.69833333333334,2.0
2024-04-10,68.73,003,Vincristina 1mg,Clinico,0,21,64,19,1.0,0,0,4,10,2,0,1,69.05,68.87,68.94857142857143,66.87923076923077,4.0
2024-04-11,68.8,003,Vincristina 1mg,Clinico,0,21,64,19,0.99,0,0,4,11,3,0,2,68.73,69.72,68.92857142857143,67.01142857142857,1.0
2024-04-12,69.59,003,Vincristina 1mg,Clinico,0,21,64,19,1.0,0,0,4,12,4,0,0,68.8,68.47,68.79714285714284,67.01642857142858,2.0
2024-04-13,69.69,003,Vincristina 1mg,Clinico,0,21,64,19,0.997,1,0,4,13,5,1,1,69.59,69.8,68.95714285714286,67.02928571428572,0.0
2024-04-14,69.75,003,Vincristina 1mg,Clinico,0,21,64,19,0.992,1,0,4,14,6,1,1,69.69,69.52,68.94142857142857,67.02428571428571,1.0
2024-04-15,68.87,003,Vincristina 1mg,Clinico,0,21,64,19,0.995,0,0,4,15,0,0,2,69.75,67.21,68.97428571428571,67.02571428571429,1.0
2024-04-16,68.56,003,Vincristina 1mg,Clinico,0,21,64,19,1.0,0,0,4,16,1,0,1,68.87,69.05,69.21142857142857,69.09285714285714,2.0
2024-04-17,68.8,003,Vincristina 1mg,Clinico,0,21,64,19,1.0,0,0,4,17,2,0,1,68.56,68.73,69.14142857142858,69.04499999999999,1.0
2024-04-18,68.87,003,Vincristina 1mg,Clinico,0,21,64,19,1.0,0,0,4,18,3,0,0,68.8,68.8,69.15142857142857,69.04,1.0
2024-04-19,66.14,003,Vincristina 1mg,Clinico,0,21,64,19,1.0,0,0,4,19,4,0,1,68.87,69.59,69.16142857142857,68.97928571428572,0.0
2024-04-20,69.27,003,Vincristina 1mg,Clinico,0,21,64,19,1.0,1,0,4,20,5,1,1,66.14,69.69,68.66857142857143,68.81285714285714,1.0
2024-04-21,69.78,003,Vincristina 1mg,Clinico,0,21,64,19,1.0,1,0,4,21,6,1,2,69.27,69.75,68.60857142857142,68.775,1.0
2024-04-22,69.58,003,Vincristina 1mg,Clinico,0,21,64,19,1.0,0,0,4,22,0,0,1,69.78,68.87,68.61285714285715,68.79357142857143,2.0
2024-04-23,69.13,003,Vincristina 1mg,Clinico,0,21,64,19,1.0,0,0,4,23,1,0,2,69.58,68.56,68.71428571428571,68.96285714285715,1.0
2024-04-24,65.31,003,Vincristina 1mg,Clinico,0,21,64,19,1.0,0,0,4,24,2,0,4,69.13,68.8,68.79571428571428,68.96857142857144,2.0
2024-04-25,67.59,003,Vincristina 1mg,Clinico,0,21,64,19,0.993,0,0,4,25,3,0,1,65.31,68.87,68.29714285714286,68.72428571428573,4.0
2024-04-26,69.34,003,Vincristina 1mg,Clinico,0,21,64,19,0.996,0,0,4,26,4,0,1,67.59,66.14,68.11428571428571,68.63785714285714,1.0
2024-04-27,69.13,003,Vincristina 1mg,Clinico,0,21,64,19,1.0,1,0,4,27,5,1,3,69.34,69.27,68.57142857142857,68.61999999999999,1.0
2024-04-28,67.59,003,Vincristina 1mg,Clinico,0,21,64,19,1.0,1,0,4,28,6,1,0,69.13,69.78,68.55142857142857,68.58,3.0
2024-04-29,68.05,003,Vincristina 1mg,Clinico,0,21,64,19,1.0,0,0,4,29,0,0,0,67.59,69.58,68.23857142857142,68.42571428571429,0.0
2024-04-30,69.13,003,Vincristina 1mg,Clinico,0,21,64,19,1.0,0,0,4,30,1,0,0,68.05,69.13,68.02,68.36714285714285,0.0
2024-05-01,69.19,003,Vincristina 1mg,Clinico,0,21,64,19,1.0,1,0,5,1,2,0,0,69.13,65.31,68.02,68.40785714285714,0.0
2024-05-02,68.64,003,Vincristina 1mg,Clinico,0,21,64,19,0.995,1,0,5,2,3,0,0,69.19,67.59,68.57428571428571,68.43571428571428,0.0
2024-05-03,69.34,003,Vincristina 1mg,Clinico,0,21,64,19,0.996,1,0,5,3,4,0,0,68.64,69.34,68.7242857142857,68.41928571428572,0.0
2024-05-04,69.76,003,Vincristina 1mg,Clinico,0,21,64,19,0.997,1,0,5,4,5,1,1,69.34,69.13,68.72428571428571,68.64785714285713,0.0
2024-05-05,69.34,003,Vincristina 1mg,Clinico,0,21,64,19,1.0,1,0,5,5,6,1,2,69.76,67.59,68.81428571428572,68.68285714285715,1.0
2024-05-06,69.34,003,Vincristina 1mg,Clinico,0,21,64,19,1.0,0,0,5,6,0,0,1,69.34,68.05,69.06428571428572,68.65142857142857,2.0
2024-05-07,68.64,003,Vincristina 1mg,Clinico,0,21,64,19,1.0,0,0,5,7,1,0,0,69.34,69.13,69.24857142857142,68.63428571428571,1.0
2024-05-08,69.05,003,Vincristina 1mg,Clinico,0,21,64,19,1.0,0,0,5,8,2,0,4,68.64,69.19,69.17857142857143,68.59928571428571,0.0
2024-05-09,67.76,003,Vincristina 1mg,Clinico,0,21,64,19,1.0,0,0,5,9,3,0,1,69.05,68.64,69.15857142857143,68.86642857142857,4.0
2024-05-10,69.05,003,Vincristina 1mg,Clinico,0,21,64,19,0.996,0,0,5,10,4,0,2,67.76,69.34,69.03285714285714,68.87857142857143,1.0
2024-05-11,69.69,003,Vincristina 1mg,Clinico,0,21,64,19,1.0,1,0,5,11,5,1,2,69.05,69.76,68.99142857142857,68.85785714285714,2.0
2024-05-12,69.64,003,Vincristina 1mg,Clinico,0,21,64,19,1.0,1,0,5,12,6,1,1,69.69,69.34,68.98142857142857,68.89785714285715,2.0
2024-05-13,69.68,003,Vincristina 1mg,Clinico,0,21,64,19,1.0,0,0,5,13,0,0,2,69.64,69.34,69.02428571428571,69.04428571428572,1.0
2024-05-14,68.8,003,Vincristina 1mg,Clinico,0,21,64,19,1.0,0,0,5,14,1,0,2,69.68,68.64,69.07285714285715,69.16071428571429,2.0
2024-05-15,68.64,003,Vincristina 1mg,Clinico,0,21,64,19,1.0,0,0,5,15,2,0,1,68.8,69.05,69.0957142857143,69.13714285714286,2.0
2024-05-16,66.14,003,Vincristina 1mg,Clinico,0,21,64,19,1.0,0,0,5,16,3,0,1,68.64,67.76,69.03714285714285,69.09785714285714,1.0
2024-05-17,68.64,003,Vincristina 1mg,Clinico,0,21,64,19,1.0,0,0,5,17,4,0,1,66.14,69.05,68.80571428571429,68.91928571428572,1.0
2024-05-18,69.58,003,Vincristina 1mg,Clinico,0,21,64,19,1.0,1,0,5,18,5,1,0,68.64,69.69,68.74714285714286,68.86928571428571,1.0
2024-05-19,69.59,003,Vincristina 1mg,Clinico,0,21,64,19,1.0,1,0,5,19,6,1,1,69.58,69.64,68.73142857142857,68.85642857142857,0.0
2024-05-20,67.91,003,Vincristina 1mg,Clinico,0,21,64,19,1.0,0,0,5,20,0,0,2,69.59,69.68,68.72428571428573,68.87428571428572,1.0
2024-05-21,68.99,003,Vincristina 1mg,Clinico,0,21,64,19,1.0,0,0,5,21,1,0,2,67.91,68.8,68.47142857142856,68.77214285714287,2.0
2024-05-22,67.91,003,Vincristina 1mg,Clinico,0,21,64,19,1.0,0,0,5,22,2,0,2,68.99,68.64,68.49857142857142,68.79714285714286,2.0
2024-05-23,66.47,003,Vincristina 1mg,Clinico,0,21,64,19,1.0,0,0,5,23,3,0,1,67.91,66.14,68.39428571428572,68.71571428571428,2.0
2024-05-24,68.64,003,Vincristina 1mg,Clinico,0,21,64,19,1.0,0,0,5,24,4,0,3,66.47,68.64,68.44142857142857,68.62357142857142,1.0
2024-05-25,69.44,003,Vincristina 1mg,Clinico,0,21,64,19,1.0,1,0,5,25,5,1,0,68.64,69.58,68.44142857142857,68.59428571428572,3.0
2024-05-26,69.62,003,Vincristina 1mg,Clinico,0,21,64,19,0.997,1,0,5,26,6,1,0,69.44,69.59,68.42142857142856,68.57642857142856,0.0
2024-05-27,68.73,003,Vincristina 1mg,Clinico,0,21,64,19,1.0,0,0,5,27,0,0,1,69.62,67.91,68.42571428571428,68.575,0.0
2024-05-28,69.19,003,Vincristina 1mg,Clinico,0,21,64,19,1.0,0,0,5,28,1,0,4,68.73,68.99,68.54285714285714,68.50714285714285,1.0
2024-05-29,67.59,003,Vincristina 1mg,Clinico,0,21,64,19,1.0,0,0,5,29,2,0,3,69.19,67.91,68.57142857142857,68.535,4.0
2024-05-30,67.91,003,Vincristina 1mg,Clinico,0,21,64,19,1.0,0,0,5,30,3,0,3,67.59,66.47,68.5257142857143,68.46,3.0
2024-05-31,69.09,003,Vincristina 1mg,Clinico,0,21,64,19,1.0,0,0,5,31,4,0,4,67.91,68.64,68.73142857142857,68.58642857142857,3.0
2024-06-01,69.3,003,Vincristina 1mg,Clinico,0,21,64,19,1.0,1,0,6,1,5,1,0,69.09,69.44,68.7957142857143,68.61857142857143,4.0
2024-06-02,69.44,003,Vincristina 1mg,Clinico,0,21,64,19,1.0,1,0,6,2,6,1,0,69.3,69.62,68.77571428571429,68.59857142857143,0.0
2024-06-03,68.8,003,Vincristina 1mg,Clinico,0,21,64,19,1.0,0,0,6,3,0,0,2,69.44,68.73,68.75,68.58785714285715,0.0
2024-06-04,68.73,003,Vincristina 1mg,Clinico,0,21,64,19,1.0,0,0,6,4,1,0,0,68.8,69.19,68.76,68.65142857142857,2.0
2024-06-05,68.47,003,Vincristina 1mg,Clinico,0,21,64,19,0.99,0,0,6,5,2,0,1,68.73,67.59,68.69428571428571,68.63285714285713,0.0
2024-06-06,67.76,003,Vincristina 1mg,Clinico,0,21,64,19,1.0,0,0,6,6,3,0,3,68.47,67.91,68.82,68.67285714285714,1.0
2024-06-07,69.13,003,Vincristina 1mg,Clinico,0,21,64,19,0.996,0,0,6,7,4,0,0,67.76,69.09,68.79857142857144,68.765,3.0
2024-06-08,69.23,003,Vincristina 1mg,Clinico,0,21,64,19,0.993,1,0,6,8,5,1,1,69.13,69.3,68.80428571428571,68.8,0.0
2024-06-09,64.82,003,Vincristina 1mg,Clinico,0,21,64,19,1.0,1,0,6,9,6,1,4,69.23,69.44,68.79428571428572,68.785,1.0
2024-06-10,69.52,003,Vincristina 1mg,Clinico,0,21,64,19,0.997,1,0,6,10,0,0,3,64.82,68.8,68.13428571428571,68.44214285714285,4.0
2024-06-11,69.27,003,Vincristina 1mg,Clinico,0,21,64,19,1.0,0,0,6,11,1,0,2,69.52,68.73,68.23714285714286,68.49857142857142,3.0
2024-06-12,69.27,003,Vincristina 1mg,Clinico,0,21,64,19,0.833,0,1,6,12,2,0,3,69.27,68.47,68.31428571428572,68.50428571428571,2.0
2024-06-13,68.18,003,Vincristina 1mg,Clinico,0,21,64,19,0.829,0,1,6,13,3,0,1,69.27,67.76,68.42857142857143,68.62428571428572,3.0
2024-06-14,69.27,003,Vincristina 1mg,Clinico,0,21,64,19,0.83,0,1,6,14,4,0,1,68.18,69.13,68.48857142857143,68.64357142857143,1.0
2024-06-15,69.65,003,Vincristina 1mg,Clinico,0,21,64,19,0.827,1,1,6,15,5,1,3,69.27,69.23,68.50857142857141,68.65642857142858,1.0
2024-06-16,69.59,003,Vincristina 1mg,Clinico,0,21,64,19,0.833,1,1,6,16,6,1,3,69.65,64.82,68.56857142857143,68.68142857142857,3.0
2024-06-17,69.47,003,Vincristina 1mg,Clinico,0,21,64,19,0.83,0,1,6,17,0,0,3,69.59,69.52,69.25,68.69214285714285,3.0
2024-06-18,19.75,003,Vincristina 1mg,Clinico,0,21,64,19,0.8330000042915344,0,1,6,18,1,0,14,69.47,69.27,69.24285714285715,68.74,3.0
2024-06-19,66.47,003,Vincristina 1mg,Clinico,0,21,64,19,0.827,0,1,6,19,2,0,5,19.75,69.27,62.16857142857143,65.24142857142857,14.0
2024-06-20,68.39,003,Vincristina 1mg,Clinico,0,21,64,19,0.833,0,1,6,20,3,0,2,66.47,68.18,61.76857142857143,65.09857142857143,5.0
2024-06-21,69.44,003,Vincristina 1mg,Clinico,0,21,64,19,0.824,0,1,6,21,4,0,0,68.39,69.27,61.798571428571435,65.14357142857143,2.0
2024-06-22,69.68,003,Vincristina 1mg,Clinico,0,21,64,19,0.831,1,1,6,22,5,1,2,69.44,69.65,61.82285714285714,65.16571428571429,0.0
2024-06-23,69.68,003,Vincristina 1mg,Clinico,0,21,64,19,0.826,1,1,6,23,6,1,0,69.68,69.59,61.82714285714285,65.19785714285715,2.0
2024-06-24,69.73,003,Vincristina 1mg,Clinico,0,21,64,19,0.828,0,1,6,24,0,0,0,69.68,69.47,61.839999999999996,65.545,0.0
2024-06-25,69.69,003,Vincristina 1mg,Clinico,0,21,64,19,0.768,0,1,6,25,1,0,3,69.73,19.75,61.87714285714286,65.56,0.0
2024-03-28,69.47,004,Doxorrubicina 50mg,Clinico,0,4,28,81,1.0,0,0,3,28,3,0,0,,,,,
2024-03-29,67.91,004,Doxorrubicina 50mg,Clinico,0,4,28,81,1.0,0,0,3,29,4,0,3,69.47,,69.47,69.47,0.0
2024-03-30,69.76,004,Doxorrubicina 50mg,Clinico,0,4,28,81,1.0,1,0,3,30,5,1,0,67.91,,68.69,68.69,3.0
2024-03-31,69.65,004,Doxorrubicina 50mg,Clinico,0,4,28,81,1.0,1,0,3,31,6,1,2,69.76,,69.04666666666667,69.04666666666667,0.0
2024-04-01,69.13,004,Doxorrubicina 50mg,Clinico,0,4,28,81,1.0,0,0,4,1,0,0,3,69.65,,69.1975,69.1975,2.0
2024-04-02,67.91,004,Doxorrubicina 50mg,Clinico,0,4,28,81,1.0,0,0,4,2,1,0,1,69.13,,69.184,69.184,3.0
2024-04-03,61.89,004,Doxorrubicina 50mg,Clinico,0,4,28,81,1.0,0,0,4,3,2,0,1,67.91,,68.97166666666666,68.97166666666666,1.0
2024-04-04,65.74,004,Doxorrubicina 50mg,Clinico,0,4,28,81,1.0,1,0,4,4,3,0,2,61.89,69.47,67.96000000000001,67.96000000000001,1.0
2024-04-05,69.13,004,Doxorrubicina 50mg,Clinico,0,4,28,81,1.0,1,0,4,5,4,0,1,65.74,67.91,67.42714285714285,67.6825,2.0
2024-04-06,69.64,004,Doxorrubicina 50mg,Clinico,0,4,28,81,1.0,1,0,4,6,5,1,1,69.13,69.76,67.60142857142857,67.84333333333333,1.0
2024-04-07,69.93,004,Doxorrubicina 50mg,Clinico,0,4,28,81,1.0,0,0,4,7,6,1,0,69.64,69.65,67.58428571428571,68.023,1.0
2024-04-08,69.47,004,Doxorrubicina 50mg,Clinico,0,4,28,81,1.0,0,0,4,8,0,0,5,69.93,69.13,67.62428571428572,68.19636363636363,0.0
2024-04-09,69.41,004,Doxorrubicina 50mg,Clinico,0,4,28,81,1.0,0,0,4,9,1,0,1,69.47,67.91,67.67285714285714,68.3025,5.0
2024-04-10,69.58,004,Doxorrubicina 50mg,Clinico,0,4,28,81,1.0,0,0,4,10,2,0,0,69.41,61.89,67.88714285714286,68.3876923076923,1.0
2024-04-11,68.05,004,Doxorrubicina 50mg,Clinico,0,4,28,81,1.0,0,0,4,11,3,0,1,69.58,65.74,68.9857142857143,68.47285714285714,0.0
2024-04-12,69.59,004,Doxorrubicina 50mg,Clinico,0,4,28,81,1.0,0,0,4,12,4,0,2,68.05,69.13,69.3157142857143,68.37142857142857,1.0
2024-04-13,69.82,004,Doxorrubicina 50mg,Clinico,0,4,28,81,1.0,1,0,4,13,5,1,1,69.59,69.64,69.38142857142857,68.49142857142857,2.0
2024-04-14,69.3,004,Doxorrubicina 50mg,Clinico,0,4,28,81,1.0,1,0,4,14,6,1,0,69.82,69.93,69.40714285714286,68.49571428571429,1.0
2024-04-15,68.92,004,Doxorrubicina 50mg,Clinico,0,4,28,81,1.0,0,0,4,15,0,0,1,69.3,69.47,69.31714285714285,68.4707142857143,0.0
2024-04-16,44.86,004,Doxorrubicina 50mg,Clinico,0,4,28,81,1.0,0,0,4,16,1,0,7,68.92,69.41,69.23857142857142,68.45571428571428,1.0
2024-04-17,19.75,004,Doxorrubicina 50mg,Clinico,0,4,28,81,1.0,0,0,4,17,2,0,11,44.86,69.58,65.73142857142857,66.8092857142857,7.0
2024-04-18,67.0,004,Doxorrubicina 50mg,Clinico,0,4,28,81,1.0,0,0,4,18,3,0,3,19.75,68.05,58.61285714285714,63.79928571428571,11.0
2024-04-19,69.34,004,Doxorrubicina 50mg,Clinico,0,4,28,81,1.0,0,0,4,19,4,0,2,67.0,69.59,58.462857142857146,63.88928571428571,3.0
2024-04-20,69.09,004,Doxorrubicina 50mg,Clinico,0,4,28,81,1.0,1,0,4,20,5,1,3,69.34,69.82,58.42714285714286,63.90428571428571,2.0
2024-04-21,69.76,004,Doxorrubicina 50mg,Clinico,0,4,28,81,1.0,1,0,4,21,6,1,2,69.09,69.3,58.32285714285714,63.865,3.0
2024-04-22,67.91,004,Doxorrubicina 50mg,Clinico,0,4,28,81,1.0,0,0,4,22,0,0,2,69.76,68.92,58.38857142857143,63.85285714285715,2.0
2024-04-23,69.34,004,Doxorrubicina 50mg,Clinico,0,4,28,81,1.0,0,0,4,23,1,0,3,67.91,44.86,58.244285714285716,63.74142857142857,2.0
2024-04-24,57.57,004,Doxorrubicina 50mg,Clinico,0,4,28,81,1.0,0,0,4,24,2,0,2,69.34,19.75,61.74142857142858,63.736428571428576,3.0
2024-04-25,66.47,004,Doxorrubicina 50mg,Clinico,0,4,28,81,1.0,0,0,4,25,3,0,0,57.57,67.0,67.14428571428572,62.878571428571426,2.0
2024-04-26,68.99,004,Doxorrubicina 50mg,Clinico,0,4,28,81,1.0,0,0,4,26,4,0,0,66.47,69.34,67.06857142857143,62.76571428571429,0.0
2024-04-27,69.65,004,Doxorrubicina 50mg,Clinico,0,4,28,81,1.0,1,0,4,27,5,1,1,68.99,69.09,67.01857142857143,62.722857142857144,0.0
2024-04-28,69.09,004,Doxorrubicina 50mg,Clinico,0,4,28,81,1.0,1,0,4,28,6,1,1,69.65,69.76,67.09857142857143,62.71071428571428,1.0
2024-04-29,66.14,004,Doxorrubicina 50mg,Clinico,0,4,28,81,1.0,0,0,4,29,0,0,0,69.09,67.91,67.00285714285714,62.69571428571429,1.0
2024-04-30,68.18,004,Doxorrubicina 50mg,Clinico,0,4,28,81,1.0,0,0,4,30,1,0,3,66.14,69.34,66.75,62.49714285714286,0.0
2024-05-01,69.13,004,Doxorrubicina 50mg,Clinico,0,4,28,81,1.0,1,0,5,1,2,0,1,68.18,57.57,66.58428571428571,64.16285714285713,3.0
2024-05-02,69.27,004,Doxorrubicina 50mg,Clinico,0,4,28,81,1.0,1,0,5,2,3,0,1,69.13,66.47,68.23571428571428,67.69000000000001,1.0
2024-05-03,67.59,004,Doxorrubicina 50mg,Clinico,0,4,28,81,1.0,1,0,5,3,4,0,0,69.27,68.99,68.63571428571429,67.85214285714287,1.0
2024-05-04,69.13,004,Doxorrubicina 50mg,Clinico,0,4,28,81,1.0,1,0,5,4,5,1,1,67.59,69.65,68.43571428571428,67.72714285714285,0.0
2024-05-05,69.62,004,Doxorrubicina 50mg,Clinico,0,4,28,81,1.0,1,0,5,5,6,1,1,69.13,69.09,68.36142857142858,67.72999999999999,1.0
2024-05-06,69.58,004,Doxorrubicina 50mg,Clinico,0,4,28,81,1.0,0,0,5,6,0,0,2,69.62,66.14,68.43714285714286,67.72,1.0
2024-05-07,69.23,004,Doxorrubicina 50mg,Clinico,0,4,28,81,1.0,0,0,5,7,1,0,3,69.58,68.18,68.92857142857143,67.83928571428571,2.0
2024-05-08,69.3,004,Doxorrubicina 50mg,Clinico,0,4,28,81,1.0,0,0,5,8,2,0,1,69.23,69.13,69.07857142857144,67.83142857142857,3.0
2024-05-09,66.47,004,Doxorrubicina 50mg,Clinico,0,4,28,81,1.0,0,0,5,9,3,0,1,69.3,69.27,69.10285714285715,68.66928571428572,1.0
2024-05-10,68.92,004,Doxorrubicina 50mg,Clinico,0,4,28,81,1.0,0,0,5,10,4,0,2,66.47,67.59,68.70285714285714,68.66928571428572,1.0
2024-05-11,67.91,004,Doxorrubicina 50mg,Clinico,0,4,28,81,1.0,1,0,5,11,5,1,2,68.92,69.13,68.89285714285714,68.66428571428571,2.0
2024-05-12,69.82,004,Doxorrubicina 50mg,Clinico,0,4,28,81,1.0,1,0,5,12,6,1,0,67.91,69.62,68.71857142857142,68.54,2.0
2024-05-13,69.72,004,Doxorrubicina 50mg,Clinico,0,4,28,81,1.0,0,0,5,13,0,0,1,69.82,69.58,68.74714285714285,68.59214285714286,0.0
2024-05-14,69.44,004,Doxorrubicina 50mg,Clinico,0,4,28,81,1.0,0,0,5,14,1,0,0,69.72,69.23,68.76714285714286,68.84785714285714,1.0
2024-05-15,69.23,004,Doxorrubicina 50mg,Clinico,0,4,28,81,1.0,0,0,5,15,2,0,1,69.44,69.3,68.79714285714286,68.93785714285714,0.0
2024-05-16,68.8,004,Doxorrubicina 50mg,Clinico,0,4,28,81,1.0,0,0,5,16,3,0,0,69.23,66.47,68.78714285714285,68.94500000000001,1.0
2024-05-17,69.09,004,Doxorrubicina 50mg,Clinico,0,4,28,81,1.0,0,0,5,17,4,0,1,68.8,68.92,69.11999999999999,68.91142857142857,0.0
2024-05-18,69.64,004,Doxorrubicina 50mg,Clinico,0,4,28,81,1.0,1,0,5,18,5,1,2,69.09,67.91,69.14428571428572,69.01857142857143,1.0
2024-05-19,69.13,004,Doxorrubicina 50mg,Clinico,0,4,28,81,1.0,1,0,5,19,6,1,0,69.64,69.82,69.39142857142858,69.05499999999999,2.0
2024-05-20,66.75,004,Doxorrubicina 50mg,Clinico,0,4,28,81,1.0,0,0,5,20,0,0,2,69.13,69.72,69.29285714285714,69.02,0.0
2024-05-21,69.44,004,Doxorrubicina 50mg,Clinico,0,4,28,81,1.0,0,0,5,21,1,0,1,66.75,69.44,68.86857142857143,68.81785714285715,2.0
2024-05-22,68.87,004,Doxorrubicina 50mg,Clinico,0,4,28,81,1.0,0,0,5,22,2,0,1,69.44,69.23,68.86857142857143,68.83285714285714,1.0
2024-05-23,68.56,004,Doxorrubicina 50mg,Clinico,0,4,28,81,1.0,0,0,5,23,3,0,0,68.87,68.8,68.81714285714285,68.80214285714285,1.0
2024-05-24,69.5,004,Doxorrubicina 50mg,Clinico,0,4,28,81,1.0,0,0,5,24,4,0,0,68.56,69.09,68.78285714285714,68.95142857142856,0.0
2024-05-25,69.05,004,Doxorrubicina 50mg,Clinico,0,4,28,81,1.0,1,0,5,25,5,1,0,69.5,69.64,68.84142857142857,68.99285714285715,0.0
2024-05-26,69.72,004,Doxorrubicina 50mg,Clinico,0,4,28,81,1.0,1,0,5,26,6,1,2,69.05,69.13,68.75714285714285,69.07428571428571,0.0
2024-05-27,69.9,004,Doxorrubicina 50mg,Clinico,0,4,28,81,1.0,0,0,5,27,0,0,2,69.72,66.75,68.84142857142857,69.06714285714285,2.0
2024-05-28,68.8,004,Doxorrubicina 50mg,Clinico,0,4,28,81,1.0,0,0,5,28,1,0,0,69.9,69.44,69.29142857142857,69.08,2.0
2024-05-29,69.3,004,Doxorrubicina 50mg,Clinico,0,4,28,81,1.0,0,0,5,29,2,0,0,68.8,68.87,69.2,69.03428571428572,0.0
2024-05-30,68.73,004,Doxorrubicina 50mg,Clinico,0,4,28,81,1.0,0,0,5,30,3,0,1,69.3,68.56,69.26142857142857,69.03928571428573,0.0
2024-05-31,68.87,004,Doxorrubicina 50mg,Clinico,0,4,28,81,1.0,0,0,5,31,4,0,3,68.73,69.5,69.28571428571429,69.03428571428572,1.0
